NCESSCH	PCT_BACH	PCT_ADVC	P_EXPLT6	P_EXPGT5	MEAN_EXP	M_BSALT6	M_BSAGT5	M_BSAL
482703009439	90.6	9.4	40.6	59.4	10	40169	46266	43789
482703009440	70.6	26.5	36.8	63.2	9	38492	45149	42702
482703009656	79.7	20.3	39.0	61.0	9	38933	44948	42603
482703011110	80.7	15.8	31.6	68.4	8	38658	43720	42121
482703011111	76.3	22.0	45.8	54.2	9	39411	45214	42558
482703011112	86.2	12.3	30.8	69.2	9	39342	44199	42704
482703011113	79.5	13.6	45.5	54.5	9	39305	45288	42569
482703011369	84.0	16.0	52.0	48.0	8	39525	46596	42919
482703011370	82.8	13.8	41.4	58.6	10	39632	46541	43682
482703011371	82.9	14.3	60.0	40.0	7	38859	45724	41605
482706003045	92.3	-1.0	30.8	69.2	11	29095	39211	36099
482709003047	93.3	-1.0	33.3	66.7	12	28391	39164	35573
482712003048	87.5	-1.0	-1.0	75.0	15	-1	39767	37114
482712003049	-1.0	66.7	-1.0	83.3	16	-1	41658	39770
482718003051	91.7	-1.0	12.5	87.5	15	33053	43047	41798
482718003052	83.3	16.7	22.2	77.8	13	30448	39068	37152
482718005766	100.0	0.0	25.0	75.0	15	31187	44626	41266
482721003053	75.0	25.0	-1.0	93.8	14	-1	42191	41528
482721003054	91.7	-1.0	-1.0	91.7	17	-1	42895	41986
482721006290	91.7	-1.0	41.7	58.3	10	31606	41559	37412
482721008781	71.4	-1.0	-1.0	85.7	20	-1	45700	43860
482724003055	90.9	-1.0	-1.0	90.9	16	-1	41809	40622
482724003056	79.3	20.7	10.3	89.7	14	30467	40531	39490
482724003057	66.2	31.0	25.4	74.6	14	31657	42723	39917
482724003058	75.7	24.3	29.7	70.3	15	30109	43361	39421
482724003059	78.6	21.4	-1.0	92.9	20	-1	43929	43012
482724003060	87.5	12.5	25.0	75.0	16	29451	43551	40026
482724003061	92.6	-1.0	18.5	81.5	12	28682	40039	37936
482727003063	75.0	-1.0	-1.0	-1.0	10	-1	-1	37615
482727007423	90.0	-1.0	40.0	60.0	11	28353	41103	36003
482727009016	-1.0	0.0	-1.0	-1.0	-1	-1	-1	-1
482730000658	70.6	29.4	11.8	88.2	14	43152	50389	49537
482730003064	85.7	14.3	23.8	76.2	12	42926	49400	47858
482730003065	78.3	21.7	30.1	69.9	11	42717	51437	48811
482730003066	85.0	15.0	15.0	85.0	16	42968	51893	50554
482730003067	86.3	11.8	29.4	70.6	11	41515	48736	46612
482730003069	83.0	17.0	23.4	76.6	13	42580	50985	49018
482730003070	72.1	24.6	32.8	67.2	11	41731	49900	47222
482730003071	78.0	22.0	22.0	78.0	14	42816	51723	49761
482730003072	59.6	40.4	19.3	80.7	16	44678	54202	52368
482730003074	86.5	13.5	27.0	73.0	13	43047	51122	48940
482730003746	73.5	26.5	10.2	89.8	15	43161	50734	49961
482730003752	80.5	19.5	24.4	75.6	12	43093	49542	47969
482730003753	85.1	14.9	36.2	63.8	12	42949	51031	48108
482730005536	79.2	20.8	31.3	68.8	12	42823	50293	47959
482730005768	74.1	25.9	29.3	70.7	13	42866	51151	48723
482730005769	77.4	22.6	19.4	80.6	14	42662	51201	49549
482730005770	68.8	30.6	24.3	75.7	13	44080	51863	49973
482730005771	75.0	21.9	21.9	78.1	11	40198	48875	46977
482730006137	76.3	23.7	18.4	81.6	14	42919	50563	49155
482730006138	91.9	8.1	35.1	64.9	10	42166	48723	46419
482730006291	69.2	29.3	24.1	75.9	14	43376	52091	49994
482730006440	64.4	35.6	23.7	76.3	13	42969	51122	49187
482730006441	76.3	23.7	21.1	78.9	16	40109	53337	50552
482730006442	82.9	17.1	22.9	77.1	16	43037	53548	51145
482730006744	67.7	32.3	25.8	74.2	12	43227	50550	48660
482730006745	74.6	25.4	30.2	69.8	11	42969	49402	47462
482730006746	66.7	33.3	14.3	85.7	16	43621	52811	51498
482730006747	68.2	29.5	22.7	77.3	13	42347	50689	48793
482730006880	79.5	20.5	27.3	72.7	12	41817	50043	47799
482730006940	70.2	28.1	33.3	66.7	12	42651	50854	48120
482730006941	72.0	28.0	14.0	86.0	14	42919	50787	49686
482730006977	78.8	21.2	27.3	72.7	13	43199	50190	48283
482730006978	70.0	30.0	38.6	61.4	10	42977	50431	47556
482730006980	80.0	17.1	31.4	68.6	14	41969	53652	49980
482730006981	93.9	-1.0	27.3	72.7	13	42581	50298	48194
482730006982	79.6	20.4	24.5	75.5	15	42579	52238	49873
482730007266	76.9	23.1	13.5	86.5	12	43172	48029	47375
482730007582	84.2	15.8	31.6	68.4	11	42998	48767	46946
482730007583	81.6	18.4	34.2	65.8	11	42765	50111	47598
482730007584	83.1	16.9	32.3	67.7	9	42862	48018	46352
482730007585	76.9	23.1	7.7	92.3	17	43393	52757	52037
482730007865	83.3	-1.0	-1.0	66.7	13	-1	49415	47531
482730007866	80.9	19.1	29.8	70.2	10	43185	47400	46144
482730007867	80.3	19.7	14.8	85.2	13	42888	48779	47910
482730008195	77.8	21.5	26.4	73.6	13	43006	51351	49149
482730008196	74.4	24.4	26.8	73.2	11	43460	49633	47977
482730008197	75.0	25.0	31.3	68.8	9	42538	47317	45824
482730008198	66.7	33.3	26.2	73.8	13	43062	51149	49031
482730008532	-1.0	-1.0	0.0	-1.0	-1	-2	-1	-1
482730008533	80.3	19.7	43.9	56.1	9	42953	49036	46363
482730008767	78.1	21.9	37.5	62.5	11	43017	50555	47728
482730009208	78.9	21.1	21.1	78.9	11	43274	47959	46973
482730009209	75.4	24.6	58.5	41.5	7	43010	47249	44771
482730009210	83.0	17.0	31.9	68.1	10	42236	47968	46139
482730009211	90.3	9.7	35.5	64.5	11	43249	48312	46515
482730009593	83.3	16.7	27.1	72.9	12	43046	49265	47581
482730009594	76.5	23.5	43.1	56.9	8	42519	48034	45655
482730010615	76.9	23.1	19.2	80.8	13	42987	50476	49036
482730010616	88.5	11.5	19.2	80.8	12	42179	48832	47552
482730010618	87.5	12.5	50.0	50.0	9	42650	49246	45948
482730010619	70.6	29.4	52.9	47.1	8	42801	48936	45688
482730021023	66.7	33.3	18.2	81.8	12	43274	48949	47917
482733003075	84.4	15.6	18.8	81.3	15	33050	42323	40584
482733003076	76.9	19.2	26.9	73.1	11	34294	41680	39691
482733006292	93.8	-1.0	18.8	81.3	14	33200	40785	39363
482739003078	100.0	0.0	66.7	33.3	8	29872	41000	33581
482739003079	76.0	24.0	34.0	66.0	13	35516	43917	41061
482739003081	75.0	25.0	20.5	79.5	16	29711	43228	40463
482739003082	92.0	8.0	36.0	64.0	11	31623	40636	37391
482739003083	80.0	20.0	20.0	80.0	16	31367	42688	40424
482739006881	0.0	100.0	0.0	100.0	27	-2	43567	43567
482739007526	-1.0	0.0	-1.0	-1.0	-1	-1	-1	-1
482739011146	-1.0	0.0	0.0	-1.0	-1	-2	-1	-1
482742003084	93.1	-1.0	24.1	75.9	12	36043	42566	40991
482742003085	87.5	12.5	22.5	77.5	13	36564	43845	42206
482742005772	92.3	-1.0	34.6	65.4	12	36222	43929	41261
482742008957	90.5	-1.0	19.0	81.0	11	35638	41582	40450
482742011376	90.0	10.0	32.5	67.5	10	36192	41576	39826
482745003087	86.7	13.3	24.4	75.6	15	37009	47156	44676
482745003088	83.9	16.1	45.2	54.8	10	36967	44347	41014
482745003089	79.3	17.2	20.7	79.3	17	37200	44736	43177
482745005773	89.5	10.5	23.7	76.3	16	35989	44705	42640
482751003091	73.3	26.7	15.0	85.0	17	31710	43728	41925
482751003092	83.3	16.7	16.7	83.3	12	31572	39866	38484
482751003093	72.4	27.6	27.6	72.4	18	33276	44781	41607
482751003094	93.9	-1.0	24.2	75.8	11	31685	40084	38048
482751007104	74.1	25.9	25.9	74.1	13	32582	41659	39305
482751009021	87.5	12.5	20.8	79.2	13	33237	39289	38028
482754003095	79.4	20.6	20.6	79.4	18	31713	42926	40618
482754003097	66.7	33.3	-1.0	95.8	18	-1	43045	42432
482754003098	70.6	29.4	41.2	58.8	11	32534	40175	37029
482757003099	94.4	-1.0	-1.0	88.9	17	-1	45210	44076
482757003100	70.6	29.4	-1.0	94.1	20	-1	45723	45004
482760003102	79.2	20.8	25.0	75.0	15	30625	41606	38861
482763003104	60.0	-1.0	30.0	70.0	11	38977	42493	41438
482763007359	57.1	0.0	57.1	42.9	8	30940	41775	35584
482769003105	82.7	14.7	42.7	57.3	12	32729	44451	39450
482769003106	93.3	6.7	26.7	73.3	12	31755	41371	38807
482769003107	86.4	13.6	27.3	72.7	12	32385	41063	38696
482769003108	72.7	27.3	12.1	87.9	17	32943	43708	42403
482769003109	94.1	5.9	33.3	66.7	11	32011	40996	38001
482769005886	90.5	-1.0	38.1	61.9	11	32125	42105	38303
482772003110	70.6	29.4	52.9	47.1	8	37595	45022	41090
482772003111	80.0	20.0	47.7	52.3	8	37228	44445	41003
482772006443	83.7	16.3	55.8	44.2	7	37216	44190	40298
482772007268	75.0	25.0	33.3	66.7	10	37401	42932	41088
482772008770	80.0	20.0	44.0	56.0	8	37447	44478	41384
482772009214	86.7	13.3	53.3	46.7	7	37067	43249	39952
482772009600	80.6	19.4	36.1	63.9	8	37561	41780	40257
482772010625	88.0	12.0	60.0	40.0	5	37128	39858	38220
482772010626	83.3	16.7	40.5	59.5	10	37255	43853	41182
482775003112	85.7	10.7	35.7	64.3	14	33070	45732	41210
482775003113	94.1	-1.0	17.6	82.4	13	30713	42051	40050
482775003115	88.9	-1.0	22.2	77.8	15	32749	43549	41149
482775005887	87.5	12.5	12.5	87.5	19	30100	45755	43798
482778003117	100.0	0.0	18.4	81.6	14	33911	43430	41676
482778003118	83.1	15.6	31.2	68.8	12	33741	45507	41840
482778003119	87.9	10.3	44.8	55.2	10	33803	43452	39127
482778006579	85.0	15.0	15.0	85.0	14	33999	43727	42268
482778007056	83.3	16.7	13.9	86.1	14	33641	42183	40997
482781003120	70.6	29.4	-1.0	97.1	18	-1	43761	43397
482781003121	79.1	20.9	16.3	83.7	13	31094	41934	40169
482781003122	100.0	0.0	21.4	78.6	14	31653	42262	39989
482781008323	87.9	12.1	30.3	69.7	13	30416	43455	39504
482787003123	74.0	26.0	38.0	62.0	11	36826	44499	41583
482787003124	80.0	20.0	10.0	90.0	16	37386	44304	43612
482787003126	81.5	18.5	44.4	55.6	11	36906	44808	41296
482787003127	80.6	19.4	19.4	80.6	16	37183	45387	43799
482787006293	83.9	16.1	25.8	74.2	14	36460	44913	42732
482787008715	81.0	19.0	61.9	38.1	7	37209	43181	39484
482787008716	75.4	24.6	43.9	56.1	10	36883	43699	40709
482787010471	94.3	-1.0	20.0	80.0	12	37020	43049	41843
482787021148	100.0	0.0	0.0	100.0	22	-2	45315	45315
482789003128	95.8	-1.0	12.5	87.5	18	29460	42660	41010
482789003129	87.5	-1.0	31.3	68.8	13	29224	44305	39592
482789003130	100.0	0.0	-1.0	90.0	11	-1	41023	40008
482793003132	76.9	23.1	30.8	69.2	12	29740	39694	36631
482796003134	100.0	0.0	40.9	59.1	12	30069	44018	38312
482796011293	100.0	0.0	-1.0	-1.0	8	-1	-1	39967
482799003135	81.0	19.0	28.6	71.4	12	32563	45343	41691
482802003136	85.7	14.3	25.0	75.0	11	29800	40726	37994
482802003137	87.0	13.0	34.8	65.2	10	30833	42778	38623
482802006294	68.4	31.6	31.6	68.4	13	31262	42257	38785
482811001116	0.0	-1.0	0.0	-1.0	-1	-2	-1	-1
482811003138	71.9	28.1	25.0	75.0	16	37400	45879	43759
482811003139	72.2	27.8	16.7	83.3	15	37367	45191	43887
482811003140	72.2	27.8	29.6	70.4	14	37809	45635	43316
482811003141	94.1	-1.0	41.2	58.8	9	37586	42548	40505
482811003142	86.4	13.6	13.6	86.4	15	37433	45197	44138
482811003143	89.5	-1.0	31.6	68.4	12	36708	43825	41577
482811003144	86.4	13.6	18.2	81.8	15	37500	45342	43916
482811003145	71.1	28.9	-1.0	94.7	18	-1	46265	45780
482811003146	79.8	16.7	22.8	77.2	13	37651	44587	43005
482811003147	90.5	-1.0	33.3	66.7	12	37486	44357	42067
482811003148	76.5	23.5	29.4	70.6	16	37400	46649	43929
482811003149	82.8	17.2	20.7	79.3	14	37717	45244	43687
482811003150	-1.0	0.0	0.0	-1.0	-1	-2	-1	-1
482811003151	73.3	26.7	30.0	70.0	15	37533	45951	43426
482811003152	76.0	24.0	28.0	72.0	13	37529	44945	42868
482811006580	72.4	27.6	24.1	75.9	17	37243	47488	45015
482814003154	95.0	-1.0	35.0	65.0	15	32644	46158	41428
482817003156	77.8	22.2	77.8	22.2	5	31508	40732	33558
482820003157	95.5	-1.0	31.8	68.2	14	29650	43643	39191
482820003158	75.0	25.0	16.7	83.3	16	32117	44466	42407
482820006139	90.3	9.7	22.6	77.4	15	31095	43802	40932
482820010950	93.8	-1.0	25.0	75.0	11	29250	40597	37760
482823003159	89.5	-1.0	36.8	63.2	13	29127	41093	36685
482823003160	93.8	-1.0	43.8	56.3	13	30784	44551	38528
482829000428	89.5	10.5	23.7	76.3	12	37689	46040	44062
482829003161	96.4	-1.0	64.3	35.7	6	36618	44218	39332
482829003162	85.7	14.3	38.1	61.9	12	36988	46648	42968
482829003163	77.7	20.9	27.0	73.0	12	37867	45689	43575
482829003164	78.9	21.1	26.3	73.7	12	36718	46016	43569
482829003165	90.9	9.1	15.2	84.8	13	37317	45947	44639
482829006140	94.6	-1.0	40.5	59.5	12	36933	47396	43155
482829007201	90.2	9.8	46.3	53.7	9	36932	44355	40915
482829008720	80.5	19.5	48.8	51.2	9	36750	46389	41687
482829010477	86.2	13.8	44.8	55.2	9	36808	45346	41518
482829010478	94.1	5.9	56.9	43.1	7	36742	42994	39439
482835003167	85.7	-1.0	28.6	71.4	13	32103	48357	43713
482835021546	100.0	0.0	-1.0	90.0	13	-1	41657	40672
482838003168	90.9	9.1	25.0	75.0	12	40863	46414	45026
482838008740	81.1	18.9	32.4	67.6	12	41021	47163	45171
482838010525	100.0	0.0	-1.0	77.8	10	-1	45145	44382
482838010526	66.7	33.3	12.5	87.5	12	41398	45894	45332
482841003169	83.3	16.7	12.5	87.5	17	34040	42889	41783
482841003170	75.0	25.0	-1.0	91.7	18	-1	45282	43910
482850003208	64.3	35.7	42.9	57.1	14	36522	47736	42930
482850005539	84.6	-1.0	-1.0	92.3	19	-1	47170	46304
482850007030	52.9	47.1	0.0	100.0	21	-2	47478	47478
482850007677	-1.0	-1.0	0.0	100.0	16	-2	44547	44547
482850008328	66.7	-1.0	-1.0	83.3	25	-1	59567	55625
482850010889	59.1	40.9	19.1	80.9	15	37490	47332	45453
482850010890	64.4	31.5	27.4	72.6	14	37915	48432	45550
482850010891	60.0	39.1	21.8	78.2	15	37492	47604	45398
482850010892	68.7	31.3	28.7	71.3	14	36558	47546	44393
482850010893	88.2	11.8	52.9	47.1	9	36383	43475	39720
482850010894	77.8	22.2	38.9	61.1	14	36858	47497	43360
482850010895	63.8	36.2	27.7	72.3	13	36730	45406	43006
482850010896	62.8	37.2	30.2	69.8	12	36609	44121	41850
482850010897	69.2	30.8	26.9	73.1	17	36325	48322	45092
482850010898	76.6	23.4	36.2	63.8	11	36655	43965	41321
482850010899	70.5	29.5	18.2	81.8	18	36375	47596	45556
482850010900	80.0	20.0	17.5	82.5	17	36006	46982	45061
482850010901	75.6	24.4	48.9	51.1	11	36159	46037	41208
482850010902	80.5	17.1	41.5	58.5	11	35381	44455	40692
482850010904	76.5	23.5	41.2	58.8	10	36436	43419	40544
482850010905	78.9	21.1	21.1	78.9	14	35829	44640	42785
482850010906	78.6	19.0	50.0	50.0	11	34880	46091	40485
482850010907	73.0	27.0	27.0	73.0	12	36077	43571	41546
482850010908	85.0	15.0	30.0	70.0	16	36127	47279	43934
482850010909	80.0	20.0	70.0	30.0	7	35750	44884	38490
482850010910	73.5	26.5	44.1	55.9	11	36104	44998	41074
482850010911	87.5	12.5	41.7	58.3	12	35856	46085	41823
482850010912	68.8	31.3	-1.0	87.5	13	-1	42785	41950
482850010913	75.0	25.0	19.4	80.6	12	35766	42372	41087
482850010914	80.0	20.0	33.3	66.7	12	36377	42705	40595
482850010915	95.2	-1.0	28.6	71.4	14	36448	44584	42259
482850010916	69.0	31.0	21.4	78.6	17	36183	47708	45238
482850010917	68.6	31.4	25.7	74.3	17	36183	47922	44903
482850010918	78.6	21.4	21.4	78.6	12	42152	49176	47671
482850010919	76.5	23.5	23.5	76.5	16	36382	46364	44015
482850010920	56.7	43.3	16.7	83.3	16	35951	45461	43876
482850010921	68.0	32.0	12.0	88.0	17	36064	46218	45000
482850010922	75.0	25.0	50.0	50.0	11	35841	45172	40507
482850010923	76.5	23.5	41.2	58.8	11	36120	44586	41100
482850010924	80.0	20.0	20.0	80.0	14	36713	43932	42488
482850010925	73.9	26.1	21.7	78.3	15	36795	44652	42944
482850010926	83.9	16.1	45.2	54.8	8	36139	40856	38726
482850010927	87.1	12.9	32.3	67.7	11	35679	43180	40760
482850010928	70.0	30.0	26.7	73.3	11	35703	42569	40738
482850010929	87.1	12.9	32.3	67.7	13	36351	44561	41913
482850010930	69.2	30.8	17.9	82.1	17	36114	46714	44811
482850010931	69.2	30.8	38.5	61.5	15	36088	48135	43502
482850010932	70.6	29.4	47.1	52.9	9	35752	43104	39644
482850010933	78.3	21.7	17.4	82.6	11	36387	40935	40144
482850010934	78.9	21.1	23.7	76.3	14	36379	44774	42786
482850010935	70.8	29.2	25.0	75.0	12	36655	43005	41417
482850010936	65.2	34.8	34.8	65.2	11	36462	43003	40728
482850010937	96.2	-1.0	11.5	88.5	18	34500	46909	45477
482850010938	87.5	12.5	17.5	82.5	16	35976	45129	43527
482850010939	81.5	18.5	18.5	81.5	15	35776	44629	42990
482850010940	67.9	32.1	21.4	78.6	13	36802	43154	41793
482850010941	71.4	28.6	28.6	71.4	14	35843	45526	42759
482850010942	68.4	31.6	21.1	78.9	14	35742	44070	42317
482853003223	100.0	0.0	-1.0	60.0	16	-1	43627	38340
482853003224	100.0	0.0	42.9	57.1	10	27683	40321	34905
482855007762	80.6	18.1	31.9	68.1	14	34115	45379	41788
482855007763	80.5	19.5	28.5	71.5	14	35040	43588	41156
482855007764	76.0	24.0	16.0	84.0	17	34650	44615	43021
482855007765	79.4	20.6	23.5	76.5	14	34581	43805	41635
482855007766	76.9	23.1	26.9	73.1	16	34586	45992	42921
482855007767	84.0	16.0	24.0	76.0	16	34667	45708	43058
482855007768	81.8	18.2	18.2	81.8	14	34700	42684	41233
482855007769	92.0	-1.0	44.0	56.0	11	34586	41789	38620
482855007770	92.3	-1.0	61.5	38.5	7	33606	39727	35960
482855007771	89.7	10.3	48.3	51.7	10	34625	42481	38689
482855007772	85.7	14.3	28.6	71.4	16	34563	44949	41982
482855007773	79.6	18.4	24.5	75.5	14	33198	43311	40834
482855007774	80.6	19.4	16.1	83.9	16	34620	44291	42731
482855008420	55.6	44.4	44.4	55.6	13	34500	45304	40502
482859003238	95.8	-1.0	33.3	66.7	13	35035	43957	40983
482859003239	96.8	-1.0	32.3	67.7	13	35437	43438	40857
482859005893	92.9	-1.0	-1.0	85.7	17	-1	45461	43993
482859006141	87.0	13.0	39.1	60.9	12	35270	45359	41411
482859006939	100.0	0.0	44.4	55.6	13	35085	47183	41806
482862003241	83.9	16.1	45.2	54.8	11	34639	45089	40370
482862003242	88.5	11.5	38.5	61.5	12	36374	44078	41115
482862006296	97.7	-1.0	30.2	69.8	13	35939	43246	41037
482865003245	89.3	10.7	42.9	57.1	8	32527	41512	37661
482865003246	78.4	21.6	32.4	67.6	12	34777	46558	42737
482865005544	76.0	24.0	24.0	76.0	12	33840	43836	41437
482865008424	84.2	15.8	47.4	52.6	9	33351	43124	38495
482868003248	75.0	23.4	26.6	73.4	13	35188	43995	41656
482868003249	91.5	8.5	31.9	68.1	13	35791	44235	41540
482868007372	92.1	7.9	23.7	76.3	12	35509	42102	40541
482868007373	81.8	15.2	15.2	84.8	15	33004	43535	41940
482868007374	82.4	17.6	38.2	61.8	14	34862	45960	41717
482868009322	100.0	0.0	-1.0	75.0	16	-1	44625	41844
482868010872	-1.0	-1.0	-1.0	-1.0	-1	-1	-1	-1
482871003250	80.0	20.0	32.5	67.5	17	34575	45038	41638
482871003251	83.0	14.9	38.3	61.7	12	36900	43891	41214
482871003252	84.4	15.6	18.8	81.3	16	34693	43718	42026
482871005774	93.9	-1.0	39.4	60.6	13	41738	42957	42477
482874003253	76.7	23.3	23.3	76.7	12	40900	46961	45552
482874003254	77.2	22.8	30.2	69.8	12	41662	47784	45935
482874003255	85.5	14.5	49.1	50.9	10	40959	47752	44417
482874003256	74.6	25.4	28.8	71.2	13	41071	48897	46642
482874005895	77.6	22.4	12.2	87.8	15	40683	47468	46638
482874007078	91.2	8.8	26.3	73.7	14	41213	47666	45968
482874007406	84.8	15.2	34.8	65.2	10	40869	46163	44321
482874008884	83.9	16.1	32.1	67.9	10	40978	45417	43990
482874008995	71.4	-1.0	-1.0	71.4	14	-1	48221	45998
482874008996	70.0	30.0	30.0	70.0	16	41400	49997	47418
482874009355	89.3	10.7	10.7	89.3	17	41733	49264	48457
482874009356	78.3	21.7	21.7	78.3	11	41280	44834	44061
482874009357	94.9	-1.0	35.9	64.1	10	41106	46001	44244
482874010969	71.1	28.9	26.7	73.3	12	41375	46065	44815
482874011311	91.2	8.8	35.3	64.7	10	40950	46828	44753
482878003257	95.3	-1.0	30.2	69.8	12	34469	44866	41723
482878003258	81.5	18.5	37.0	63.0	12	34675	45806	41683
482878011281	-1.0	0.0	0.0	-1.0	-1	-2	-1	-1
482878021339	95.2	-1.0	14.3	85.7	12	33293	42509	41192
482880003260	88.9	-1.0	33.3	66.7	8	28703	36752	34069
482883003261	91.7	-1.0	25.0	75.0	12	30253	40689	38080
482889003263	82.9	17.1	45.7	54.3	10	37955	48052	43436
482889003264	84.2	15.8	64.9	35.1	6	38127	45133	40585
482889005491	82.4	17.6	56.9	43.1	7	38446	43726	40724
482889006581	91.3	8.7	43.5	56.5	10	37735	45917	42359
482889007141	85.7	-1.0	-1.0	85.7	17	-1	48703	48877
482889008394	80.0	20.0	58.2	41.8	8	38058	46569	41617
482889011359	87.8	12.2	78.0	22.0	4	36968	41891	38049
482892003267	89.7	8.6	22.4	77.6	14	43093	49519	48079
482892003269	77.8	22.2	27.8	72.2	12	43220	48657	47147
482892003270	77.4	22.6	25.8	74.2	12	42782	48573	47079
482892005407	69.6	30.4	17.4	82.6	12	43127	48061	47203
482892005411	80.7	19.3	28.1	71.9	11	43429	47938	46672
482892005545	76.7	23.3	-1.0	95.3	14	-1	48325	48079
482892006297	79.6	20.4	26.5	73.5	11	43111	48082	46763
482892006582	86.8	13.2	28.3	71.7	12	43287	48430	46974
482892007441	76.5	23.5	7.8	92.2	15	43259	48799	48365
482892007442	74.5	23.6	29.1	70.9	11	42247	47920	46270
482892008037	84.4	15.6	24.4	75.6	11	43215	47383	46364
482892008038	90.2	9.8	26.8	73.2	11	42972	47471	46264
482892009049	79.3	20.0	22.2	77.8	10	44363	47390	46717
482892009050	80.0	20.0	23.6	76.4	14	43122	50068	48427
482892009051	88.2	11.8	47.1	52.9	8	43189	46141	44752
482892009052	76.4	23.6	18.2	81.8	15	43223	50296	49010
482892009383	77.3	21.9	25.8	74.2	11	43602	48876	47516
482892009384	74.5	25.5	29.4	70.6	10	43459	47598	46380
482892009480	81.8	18.2	34.1	65.9	9	43094	46621	45419
482892009590	84.8	15.2	32.6	67.4	9	42892	47202	45797
482892009660	86.7	13.3	17.8	82.2	13	43174	48663	47687
482892011022	75.0	25.0	35.3	64.7	9	43971	47768	46426
482892011023	82.1	17.9	32.1	67.9	9	44021	46341	45595
482892011024	87.9	12.1	39.4	60.6	9	43238	46604	45278
482892011025	88.9	11.1	35.6	64.4	9	43256	46490	45340
482892011026	86.1	13.9	25.0	75.0	10	43159	46993	46035
482892011027	86.5	13.5	37.8	62.2	8	42892	46683	45249
482892011028	81.3	18.8	39.1	60.9	10	43240	47695	45955
482892011335	84.7	15.3	50.8	49.2	6	43187	45537	44342
482892011336	94.7	-1.0	52.6	47.4	8	42604	47283	44820
482892011337	87.5	-1.0	31.3	68.8	9	41705	46536	45026
482892011340	73.3	26.7	30.0	70.0	11	44250	47685	46655
482898003272	75.0	25.0	58.3	41.7	6	30179	36334	32743
482901003273	88.2	11.8	-1.0	97.1	16	-1	44506	44221
482901003274	73.8	25.0	27.5	72.5	14	35262	45708	42836
482901003275	85.7	12.7	25.4	74.6	12	35145	44550	42161
482901006014	87.5	10.4	20.8	79.2	13	35909	44295	42548
482901007819	90.9	9.1	25.0	75.0	12	33931	43779	41317
482901010469	75.0	-1.0	0.0	100.0	15	-2	43502	43502
482901010470	85.0	15.0	20.0	80.0	13	34892	43158	41505
482904003276	82.4	17.6	41.2	58.8	10	30514	39689	35911
482904003277	66.7	33.3	27.8	72.2	10	29446	40215	37224
482907003279	85.7	-1.0	42.9	57.1	8	31181	38940	35615
482910003280	44.8	55.2	20.7	79.3	16	35694	46195	44022
482910003281	82.4	17.6	35.3	64.7	11	35701	43332	40638
482910003282	71.4	28.6	38.1	61.9	12	35283	44914	41245
482910009632	85.0	15.0	35.0	65.0	10	35227	41083	39033
482913003283	87.2	12.8	48.7	51.3	11	30489	42025	36405
482913003284	66.7	22.2	22.2	77.8	17	29898	45947	42381
482913006998	89.5	-1.0	42.1	57.9	12	31319	44192	38772
482913008555	-1.0	0.0	0.0	-1.0	-1	-2	-1	-1
482916003286	88.6	11.4	31.4	68.6	12	35009	41982	39791
482916003288	88.2	-1.0	58.8	41.2	10	34503	44862	38769
482916003291	84.0	16.0	28.0	72.0	13	34103	42729	40314
482916003292	71.4	26.5	28.6	71.4	14	35370	44962	42221
482916003293	89.7	10.3	39.7	60.3	12	33991	43488	39722
